"kaffebar_id","aar","maaned","maaned_nr","varme_dager","iskaffe_salg"
149,2023,11,35,0,181
149,2023,12,36,1,234
150,2021,1,1,0,151
150,2021,2,2,0,146
150,2021,3,3,0,150
150,2021,4,4,0,145
150,2021,5,5,1,125
150,2021,6,6,12,211
150,2021,7,7,14,255
150,2021,8,8,10,232
150,2021,9,9,6,172
150,2021,10,10,0,112
150,2021,11,11,0,144
150,2021,12,12,0,166
150,2022,1,13,0,138
150,2022,2,14,0,145
150,2022,3,15,0,118
150,2022,4,16,0,93
150,2022,5,17,0,124
150,2022,6,18,5,171
150,2022,7,19,16,230
150,2022,8,20,12,204
150,2022,9,21,1,136
150,2022,10,22,0,128
150,2022,11,23,0,118
150,2022,12,24,0,163
150,2023,1,25,0,122
150,2023,2,26,0,147
150,2023,3,27,0,120
150,2023,4,28,0,158
150,2023,5,29,0,132
150,2023,6,30,7,188
150,2023,7,31,11,212
150,2023,8,32,13,207
150,2023,9,33,6,158
150,2023,10,34,0,142
150,2023,11,35,0,140
150,2023,12,36,0,164
